path,label,bpm,mfccs,chroma_stft,mel_spectogram,amplitude,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast
/content/drive/MyDrive/thesis/audio/A168.mp3,3,117.45383522727273,-3.75166392326355,0.42261165380477905,0.12037543952465057,-38.55991744995117,0.022410131990909576,0.03166052801474002,1422.1966223008174,2000.990711657481,2720.0014417217967,21.065085302465985
/content/drive/MyDrive/thesis/audio/A178.mp3,3,107.666015625,-5.013759136199951,0.4691644310951233,0.28518351912498474,-32.3495979309082,0.0337018221616745,0.03771802641887187,2051.0129533081376,2627.418760446265,4624.050435780815,22.77281453069945
/content/drive/MyDrive/thesis/audio/A179.mp3,3,114.84375,-1.2622246742248535,0.29687267541885376,4.600042343139648,-16.8079776763916,0.1446041762828827,0.05866674283310121,3070.2846592745336,3518.9537391238237,6936.040664715355,23.127526502812433
/content/drive/MyDrive/thesis/audio/A186.mp3,3,129.19921875,-0.882027268409729,0.29555124044418335,1.6964927911758423,-22.968708038330078,0.08961915224790573,0.04854567447191272,2204.9851638913706,2825.4903553106824,4380.1774133878835,24.125033593143186
/content/drive/MyDrive/thesis/audio/A190.mp3,3,112.34714673913044,-4.0157999992370605,0.322129487991333,4.981013298034668,-21.077011108398438,0.15088465809822083,0.039585010808379756,2068.7885766506815,2756.5603853608227,3954.111899373259,24.2458360552734
/content/drive/MyDrive/thesis/audio/A192.mp3,3,126.04801829268293,-2.4323084354400635,0.5049881935119629,1.4055794477462769,-23.749847412109375,0.07864906638860703,0.06665084399663417,2471.4680948460145,2691.981342061442,5213.974228542827,21.660252352050506
/content/drive/MyDrive/thesis/audio/A198.mp3,3,123.046875,-3.2440133094787598,0.3729017972946167,0.7334626317024231,-32.149600982666016,0.05965881049633026,0.03715584559250232,1341.648969793551,1600.9942075690474,2605.1576917217967,21.16866844594128
/content/drive/MyDrive/thesis/audio/A117.mp3,2,114.84375,0.7209654450416565,0.4314362704753876,3.2931106090545654,-23.63248062133789,0.12859909236431122,0.04461244885967967,1852.1338085629166,1992.9896520638883,4059.35867862117,26.56116519642284
/content/drive/MyDrive/thesis/audio/A126.mp3,2,117.45383522727273,-7.395576477050781,0.3515591621398926,0.07850199192762375,-36.47578430175781,0.018678536638617516,0.04225808996344011,1980.781915710999,2402.7508949812905,3962.9890973189417,25.032880437687403
/content/drive/MyDrive/thesis/audio/A130.mp3,2,143.5546875,-0.9874895811080933,0.5189478993415833,1.9645475149154663,-24.864919662475586,0.09208580106496811,0.02604733381209378,1626.1719792741324,2615.435828680754,3277.30553077124,21.443224832213083
/content/drive/MyDrive/thesis/audio/A143.mp3,2,109.95678191489361,-6.001561164855957,0.2541064918041229,1.9722249507904053,-29.090368270874023,0.09015839546918869,0.04053555212836215,1494.805257900975,1619.4742552963623,2859.1791246397693,29.816219529486585
/content/drive/MyDrive/thesis/audio/A157.mp3,2,132.51201923076923,-5.249438285827637,0.3326804041862488,1.5241997241973877,-26.640649795532227,0.08667174726724625,0.04376736413358867,1919.2208056189297,2210.627387825377,3965.0484472928274,26.991702323209115
/content/drive/MyDrive/thesis/audio/A003.mp3,2,112.34714673913044,-2.968414783477783,0.4473714530467987,0.6520972847938538,-31.317514419555664,0.05437314882874489,0.03825232488974002,1614.8014779722175,1933.574847856946,3266.3090017844706,25.803863031611872
/content/drive/MyDrive/thesis/audio/A004.mp3,2,101.33272058823529,-3.2955162525177,0.3835694491863251,1.2027846574783325,-28.195058822631836,0.07570399343967438,0.05081525287256267,1771.061701361738,1906.5151594977808,3463.646712874304,25.575054159032753
/content/drive/MyDrive/thesis/audio/A018.mp3,2,120.18531976744185,-2.807100296020508,0.2912120223045349,4.816690444946289,-26.51643180847168,0.14635102450847626,0.022654300501973073,926.0078387446412,1308.3054613848908,1505.2548719315807,24.857959526236915
/content/drive/MyDrive/thesis/audio/A029.mp3,2,161.4990234375,-0.6512373685836792,0.4674874246120453,1.8698638677597046,-27.836864471435547,0.0925629585981369,0.02338445551880223,1226.9037801125332,1879.6482677794925,2519.2548066460654,23.327251030443556
/content/drive/MyDrive/thesis/audio/A034.mp3,2,114.84375,1.603115439414978,0.5091455578804016,7.643808364868164,-20.94150161743164,0.19688951969146729,0.019225677518570104,1527.2938624639007,2335.4641993739233,3254.2728009662255,23.58712472640278
/content/drive/MyDrive/thesis/audio/A035.mp3,2,107.666015625,-5.354506492614746,0.5404605865478516,0.469149649143219,-31.704015731811523,0.04590868577361107,0.019578400649953576,1200.0769715589404,1913.2904838330933,2358.9554045525765,22.866173596856125
/content/drive/MyDrive/thesis/audio/A038.mp3,2,112.34714673913044,-1.4194554090499878,0.47957471013069153,0.8985188603401184,-29.25623893737793,0.06415466219186783,0.034861331751973076,1441.617436283075,1722.1273272235278,3136.0201269803274,20.628860195224288
/content/drive/MyDrive/thesis/audio/A045.mp3,2,151.99908088235293,-6.022381782531738,0.43568798899650574,0.32944822311401367,-34.88395690917969,0.03753511980175972,0.026507506020775302,1344.0509886810416,1859.0455770801564,2656.931349560411,23.050389421556414
/content/drive/MyDrive/thesis/audio/A048.mp3,2,93.96306818181819,-0.3245021402835846,0.44764623045921326,3.2867186069488525,-24.086374282836914,0.1241871640086174,0.033195190996402044,1445.7386271958383,2049.0554655037954,2770.7554214180013,23.283154282304466
/content/drive/MyDrive/thesis/audio/A060.mp3,2,129.19921875,-6.694347381591797,0.3219474256038666,0.38055095076560974,-31.593921661376953,0.03929299861192703,0.03636357866179202,1796.7749109067229,2562.423430430008,3247.9048109984333,22.918217687189273
/content/drive/MyDrive/thesis/audio/A061.mp3,2,129.19921875,-5.481223106384277,0.30743101239204407,3.410207748413086,-29.220518112182617,0.11803620308637619,0.018059152303853295,865.4954986306004,1214.971953182173,1499.3067494341922,26.235753989709156
/content/drive/MyDrive/thesis/audio/A071.mp3,2,95.703125,-0.42093244194984436,0.4366225302219391,3.5711796283721924,-26.774869918823242,0.13199327886104584,0.03412686970461931,1263.6851973557748,1434.2700594170772,2581.375198576776,25.72632661434059
/content/drive/MyDrive/thesis/audio/A073.mp3,2,112.34714673913044,-1.9432172775268555,0.5118618011474609,1.5485554933547974,-21.74356460571289,0.08550874143838882,0.0664413863016481,3043.5442317049715,3480.0814867030904,6922.694877263231,23.688106014211204
