path,label,bpm,mfccs,rms,zcr,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mel_spectogram
/content/drive/MyDrive/thesis/audio/A025.mp3,1,198.76802884615384,"[-94.40397     82.78014     30.934366    27.76611      4.3501573
  19.882702    -5.8669996   12.422519    -0.37409407   7.384241  ]",0.2329349,0.07680460139936195,0.4670664,2304.4627486830523,2711.393865338496,5530.023830617387,22.083003499500926,14.332971
/content/drive/MyDrive/thesis/audio/A028.mp3,1,95.703125,"[ 39.4475     57.06665   -21.834322   46.362476   -1.2264546  17.811209
  -1.6465173  11.6318245   3.7151496  10.226934 ]",0.28665367,0.18462129314095127,0.5250356,3060.8797173173157,2466.349201429208,5830.4270025195765,22.051925212594963,15.553771
/content/drive/MyDrive/thesis/audio/A049.mp3,1,129.19921875,"[-31.582357    85.889465   -28.338324    24.526455     5.8847294
   4.5510793   -7.0416527    2.5898342    4.867932     0.34229797]",0.16377415,0.13722232544228538,0.43384078,2468.416115081092,2328.133877792531,4852.314974260441,19.89017991804701,5.7402053
/content/drive/MyDrive/thesis/audio/A051.mp3,1,75.99954044117646,"[-30.578955 125.93765  -59.27086   78.207085 -29.560623  36.966087
 -22.849695  34.487904 -17.526297  12.997101]",0.23556685,0.11667486133265662,0.50853026,2153.350186694543,1971.4951002203363,4359.549353792054,22.785784286542423,11.775765
/content/drive/MyDrive/thesis/audio/A052.mp3,1,75.99954044117646,"[-85.10129   104.62997   -52.37768    72.36341     9.425293  -11.583184
   8.256601   -1.1020889  -3.449965   -3.402281 ]",0.13787578,0.13556375525667053,0.4487945,2235.639942806824,1894.7522213865252,4039.523988090922,25.32597579504914,3.8223422
/content/drive/MyDrive/thesis/audio/A055.mp3,1,60.09265988372093,"[-23.28376    41.961254  -18.306541   11.877176   -9.734984    6.1436825
 -10.500518    7.4314537  -1.7924894   2.2213242]",0.15830228,0.20836920859918792,0.40474677,3484.378356833705,2728.4929486157,6722.019020310688,22.169367744697084,4.6385355
/content/drive/MyDrive/thesis/audio/A062.mp3,1,135.99917763157896,"[-8.6426747e-01  7.2180206e+01 -1.8122868e+01  4.7012520e+01
 -1.6825665e+00  2.3824511e+00 -3.9113426e+00  6.4657083e+00
 -8.8379895e-03  1.3562188e+00]",0.19991197,0.1549460284947796,0.43703347,2698.58136041016,2373.849097662812,5214.932116444315,21.928612682417388,7.8512406
/content/drive/MyDrive/thesis/audio/A068.mp3,1,89.10290948275862,"[47.23898    62.58902     6.131902   32.950695    5.098848    7.6291423
 -5.9434476  13.126256    0.50605255 11.455349  ]",0.33105907,0.1488028612601508,0.48895937,3096.2878098376314,2871.4786291752885,6675.3554200351655,20.54935629949441,23.242022
/content/drive/MyDrive/thesis/audio/A074.mp3,1,107.666015625,"[ 17.945347    71.71771    -18.279682    33.497158    -0.24831317
  20.894535     2.378516     8.868903     1.5598369    7.2707014 ]",0.2292701,0.14438737130220416,0.5776704,2724.4038412375808,2482.609804329244,5527.288464327146,19.875626238804095,10.845521
/content/drive/MyDrive/thesis/audio/A080.mp3,1,83.35433467741936,"[  6.6314373  61.97211   -19.006409   25.821558    9.002433   15.439413
   1.2204626  10.766638   -1.6637628  12.196643 ]",0.23091586,0.14648777370939675,0.51959217,2874.1804558719405,2627.595349432881,5991.251552077291,20.647871174366013,10.967844
/content/drive/MyDrive/thesis/audio/A082.mp3,1,129.19921875,"[-6.9630413 72.42178   -5.535509  36.617252  13.082788  20.715427
 10.413656  12.339254   7.0175257  5.867926 ]",0.27703398,0.1045816868474478,0.5047915,2550.972991260682,2635.070077425755,5486.720109483758,20.225559707276407,17.760004
/content/drive/MyDrive/thesis/audio/A087.mp3,1,151.99908088235293,"[-83.94252    40.01128    14.059792   30.58419    10.92826    -3.3899376
   3.7261567   0.8913991  -1.7545993   5.505579 ]",0.11489728,0.20300094710701855,0.44089103,3778.338441170037,3086.050018707531,7768.202949400014,21.079238202663586,2.9012516
/content/drive/MyDrive/thesis/audio/A090.mp3,1,95.703125,"[-88.5164      92.32498      4.467839    18.5839       0.35311756
  12.463293    -1.5042928    7.039279    -2.2772799    5.175312  ]",0.15946408,0.10464343006815545,0.41448507,2387.86047730629,2518.201023010259,5092.490126749202,21.35450314297811,7.429582
/content/drive/MyDrive/thesis/audio/A091.mp3,1,112.34714673913044,"[  7.9146595  78.284195  -17.518446   24.437962    7.186458   16.319614
  -2.7322505   8.91504    -4.6020417   0.5090035]",0.22166921,0.14075188515081208,0.46621254,2698.7136732134127,2524.5251465404035,5562.860716357309,21.177763775368017,10.294543
/content/drive/MyDrive/thesis/audio/A103.mp3,1,135.99917763157896,"[-175.91356     79.96531     14.1607065   31.94912     11.064829
   14.120727     1.8716503   10.139596    -1.7706124    9.370692 ]",0.05569005,0.09804030416183294,0.4238165,2575.214912258562,2765.009298132644,5937.0063657827,21.79310847910143,0.71470666
/content/drive/MyDrive/thesis/audio/A172.mp3,1,143.5546875,"[-76.37563    73.11486   -15.013321   20.62855     7.697099   17.065884
   0.9534163  13.961957   -5.4990335   6.32801  ]",0.09223194,0.15462088529582366,0.45408344,2847.0088168193097,2620.7377808108417,5925.278014428654,21.3427075857932,1.7049547
/content/drive/MyDrive/thesis/audio/A174.mp3,1,117.45383522727273,"[-211.66028     69.081154     3.1805747   34.356857     8.703919
    9.7563715    3.040695    12.582212    -6.8671594   12.718087 ]",0.038338017,0.12353628915313225,0.47117993,2801.500498832332,2633.7797584155132,5697.817943599551,21.84809624578972,0.3246549
/content/drive/MyDrive/thesis/audio/A176.mp3,1,103.359375,"[ -8.848253   57.099487  -10.361305   29.801357    4.631048   11.403845
   8.401899   11.153353    5.201096   13.1713915]",0.20031075,0.15409578469402552,0.56278396,3065.1876805384954,2731.7180713723196,6237.184713058295,20.54370485287898,8.503692
/content/drive/MyDrive/thesis/audio/A177.mp3,1,184.5703125,"[-100.83071    218.84236   -115.93201     78.1533       3.231936
  -21.852097    35.506966   -23.770693    14.160567     4.4168496]",0.18222727,0.10869016005655452,0.52501625,1557.5354154331362,1287.6175716436164,3065.358881054234,22.90179442130785,6.893608
/content/drive/MyDrive/thesis/audio/A182.mp3,1,86.1328125,"[-36.796555   83.08333    -6.4958525  36.961933   15.464173    3.911253
   9.737474   17.826841   -1.3939215  13.492165 ]",0.29694194,0.10997147349912993,0.5093002,2448.490767308607,2457.799448003122,4965.326819895592,22.18926981756674,21.605434
/content/drive/MyDrive/thesis/audio/A183.mp3,1,161.4990234375,"[-27.090673   47.369305    6.120786   29.335974    3.821796    6.797518
  -3.5805664   6.5169697   1.2609056   5.4753513]",0.13159586,0.21415097973462877,0.5253314,3600.0092212824734,2940.7346534507988,7187.6433122462295,20.021877611496933,3.2484415
/content/drive/MyDrive/thesis/audio/A193.mp3,1,107.666015625,"[-1.25493774e+02  9.74029999e+01 -1.90125294e+01  3.38878212e+01
 -7.34972286e+00  1.38144512e+01 -3.59902829e-01  4.00494051e+00
  3.58021818e-02  9.18493652e+00]",0.09770197,0.11977844946345707,0.3335945,2264.13876435902,2234.505134903082,4666.484930122535,25.254724645359676,2.4922512
/content/drive/MyDrive/thesis/audio/A194.mp3,1,117.45383522727273,"[ 1.978647  69.83083   -1.259686  35.097008   7.224034  10.081116
  6.4859123  7.1848     4.0221577  4.669577 ]",0.24531932,0.12725277787848027,0.5494771,2796.965266637976,2718.8831069700796,5846.739278204756,20.408921446166627,13.361059
/content/drive/MyDrive/thesis/audio/A114.mp3,0,107.666015625,"[-139.5524      78.13653      0.6721313   12.147576    -0.6319005
    5.419178    -3.4736598    2.7448924   -3.589462     4.440872 ]",0.086358346,0.1350749075551044,0.40980104,2744.1930914090085,2703.876378640739,5880.612855278422,22.22906970065342,1.9538089
/content/drive/MyDrive/thesis/audio/A115.mp3,0,112.34714673913044,"[-180.2046      83.76925    -27.881014    40.120895    -6.696065
   14.122144    -7.1383457   -1.1933503  -14.328738     7.726336 ]",0.036757555,0.1606105441560325,0.40146324,2642.8741704002705,2301.992925113321,5166.4199581279,24.40198585175253,0.28465548
/content/drive/MyDrive/thesis/audio/A128.mp3,0,95.703125,"[41.657837  55.100857  -6.9941745 20.396902  -5.647941  15.312865
 10.8589525 17.224823   6.0488048 11.220114 ]",0.36774766,0.1557685161687935,0.43467015,3086.3743412524705,2741.0818844820437,6310.677385440836,20.448554237289212,29.643993
/content/drive/MyDrive/thesis/audio/A132.mp3,0,107.666015625,"[-4.696578  63.58805    1.0611128 24.009281  10.933214  12.963185
  3.3571086  5.9467783 -1.4601687  8.209692 ]",0.19810492,0.15171102360063804,0.45436165,3036.0567247992444,2872.388828294022,6603.174224641096,21.270224493133433,8.177684
/content/drive/MyDrive/thesis/audio/A146.mp3,0,123.046875,"[  9.400122   95.289314  -46.180676   39.202843  -14.516425   21.90518
 -15.100411    7.1809764 -16.429604    4.6278763]",0.26941836,0.1473533117024362,0.36937016,2398.4259778325427,2036.6613683825215,4590.194440164588,21.93902762054183,13.600585
/content/drive/MyDrive/thesis/audio/A148.mp3,0,129.19921875,"[-106.393234  112.964615  -65.28699    58.62877   -43.819397   52.181816
  -27.555906   29.925543  -17.497732   23.262905]",0.09528618,0.16325530651827147,0.40563607,2555.557073039839,2119.3310646448294,5202.5417814675175,22.884453134417573,1.857832
/content/drive/MyDrive/thesis/audio/A152.mp3,0,99.38401442307692,"[-71.76438    58.003704   -6.3171782  38.979218    0.7557649   9.420622
   0.1966637   7.5165787  -2.2034168  13.115975 ]",0.10104262,0.17889560071055685,0.3970505,3106.944461328248,2633.5371864113185,6182.976997534803,22.152936333384737,2.045513
/content/drive/MyDrive/thesis/audio/A153.mp3,0,129.19921875,"[  7.857994    81.586044   -15.412848    12.422075     1.4175966
   0.2950887   -0.79711264   3.8202035   -0.9144838    5.347349  ]",0.23936158,0.13719286996084687,0.38000932,2676.032407584574,2619.648957967371,5585.730376984846,21.089295514084572,12.592046
/content/drive/MyDrive/thesis/audio/A160.mp3,0,129.19921875,"[-1.03347305e+02  1.11237175e+02 -2.24104824e+01  1.89591751e+01
  2.61781454e+00  7.81529045e+00  4.61430028e-02  1.09754009e+01
  7.03500462e+00  1.04840364e+01]",0.15014967,0.0887216094475058,0.381876,1930.3373572143914,2147.0211150668742,4046.056392519214,24.007380997066697,6.1708794
