path,label,bpm,mfccs,rms,zcr,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mel_spectogram,amplitude
/content/drive/MyDrive/thesis/audio/A071.mp3,2,95.703125,226.59654235839844,0.2797890603542328,0.20263671875,1.0,4148.815235964054,2922.3957537102538,7062.890625,74.24539500073038,713.3259887695312,43.003883361816406
/content/drive/MyDrive/thesis/audio/A073.mp3,2,112.34714673913044,138.8819580078125,0.197371244430542,0.3984375,1.0,7924.6284303907105,5035.6818227298345,12596.923828125,67.3914238627877,720.9863891601562,42.95969009399414
/content/drive/MyDrive/thesis/audio/A081.mp3,2,112.34714673913044,147.52679443359375,0.0894864872097969,0.2958984375,1.0,6576.663362594403,4628.217781417969,11068.06640625,65.60603365781735,120.14201354980469,36.3930778503418
/content/drive/MyDrive/thesis/audio/A083.mp3,2,143.5546875,173.51502990722656,0.11973050981760025,0.25634765625,1.0,5575.412332109798,3753.268628684633,9819.140625,64.2078252181579,135.86367797851562,35.754940032958984
/content/drive/MyDrive/thesis/audio/A084.mp3,2,161.4990234375,152.1024169921875,0.5337360501289368,0.353515625,1.0,7125.6435570815775,4645.55038555362,9948.33984375,78.47689556566442,5186.24267578125,51.543983459472656
/content/drive/MyDrive/thesis/audio/A085.mp3,2,123.046875,152.10775756835938,0.2020462602376938,0.35009765625,1.0,7548.148132699376,5145.764465617291,11714.0625,65.72876588200657,821.5260009765625,43.29924774169922
/content/drive/MyDrive/thesis/audio/A096.mp3,2,135.99917763157896,184.63693237304688,0.48502713441848755,0.333984375,1.0,7073.988417641283,4373.940639003887,10788.134765625,64.84218872250496,3229.029541015625,49.581077575683594
/content/drive/MyDrive/thesis/audio/A097.mp3,2,129.19921875,181.9517822265625,0.2131263017654419,0.24169921875,1.0,5960.592235791445,5497.055989077022,12360.05859375,65.80718279083938,474.96575927734375,41.18343734741211
/content/drive/MyDrive/thesis/audio/A106.mp3,2,135.99917763157896,187.8214111328125,0.2468448132276535,0.2373046875,1.0,6637.855172378384,4446.854548819642,10874.267578125,64.19387862116096,729.3749389648438,44.29656982421875
/content/drive/MyDrive/thesis/audio/A171.mp3,2,129.19921875,178.3845977783203,0.12962652742862701,0.17138671875,1.0,6011.965723843802,5061.551023170934,12252.392578125,67.5068117894597,209.14321899414062,37.356971740722656
/content/drive/MyDrive/thesis/audio/A188.mp3,2,132.51201923076923,170.35023498535156,0.330515056848526,0.09228515625,1.0,2989.6779149800454,4478.030508616714,6136.962890625,60.32026446513066,1527.9300537109375,46.1557731628418
/content/drive/MyDrive/thesis/audio/A191.mp3,2,126.04801829268293,148.7162322998047,0.27775225043296814,0.4736328125,1.0,9774.643757679121,5686.1851557267855,14168.84765625,65.89034031797779,753.7504272460938,43.030517578125
/content/drive/MyDrive/thesis/audio/A116.mp3,1,129.19921875,159.40049743652344,0.14430560171604156,0.14501953125,1.0,4918.908681647563,4642.071794815302,11025.0,61.467660544879074,322.1408386230469,39.3776741027832
/content/drive/MyDrive/thesis/audio/A127.mp3,1,114.84375,109.47003936767578,0.3757149279117584,0.30419921875,1.0,7890.589434012929,4823.44015142879,13652.05078125,65.35513557471171,1393.624267578125,45.8726921081543
/content/drive/MyDrive/thesis/audio/A131.mp3,1,92.28515625,151.54568481445312,0.6464773416519165,0.19970703125,1.0,6453.692073964559,4554.09606514473,10788.134765625,64.58584084744905,7096.55712890625,52.504520416259766
/content/drive/MyDrive/thesis/audio/A136.mp3,1,103.359375,186.7110137939453,0.3932567238807678,0.1435546875,1.0,3306.8833112240827,3989.370482477175,6115.4296875,75.88554461796818,2274.12646484375,48.7523307800293
/content/drive/MyDrive/thesis/audio/A140.mp3,1,107.666015625,158.14756774902344,0.4383791983127594,0.14013671875,1.0,4348.3831277796735,4283.005600513621,9646.875,59.782979626356536,3002.3212890625,49.14169692993164
/content/drive/MyDrive/thesis/audio/A142.mp3,1,143.5546875,140.97633361816406,0.45207318663597107,0.2158203125,1.0,6220.310410725452,5235.088384891101,12747.65625,63.73344641188865,2767.937744140625,48.61518478393555
